"","Date","Time","Count","Loc","Category","Scientific","CommonName"
"4966","2025/10/2","14-15",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"4967","2025/10/2","15-16",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"4968","2025/10/2","15-16",6,"DGS","Else","Ardea cinerea","Grey Heron"
"4969","2025/10/2","16-17",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"4970","2025/10/2","After 17",2,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"4971","2025/10/2","After 17",2,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"4972","2025/10/2","7-8",3,"DCS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"4973","2025/10/2","7-8",1,"DCS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"4974","2025/10/2","7-8",2,"DCS","Raptor","Falco tinnunculus","Common Kestrel"
"4975","2025/10/2","7-8",1,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"4976","2025/10/2","7-8",1,"DCS","Swift","Apus pacificus","Pacific Swift"
"4977","2025/10/2","8-9",2,"DCS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"4978","2025/10/2","8-9",2,"DCS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"4979","2025/10/2","8-9",2,"DCS","Raptor","Butastur indicus","Grey-faced Buzzard"
"4980","2025/10/2","8-9",1,"DCS","Raptor","Falco tinnunculus","Common Kestrel"
"4981","2025/10/2","8-9",8,"DCS","Raptor","Eagles (unidentified)","Unidentified Eagles"
"4982","2025/10/2","8-9",1,"DCS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"4983","2025/10/2","8-9",19,"DCS","Swift","Hirundapus caudacutus","White-throated Needletail"
"4984","2025/10/2","8-9",1,"DCS","Else","Cuculus canorus","Common Cuckoo"
"4985","2025/10/2","9-10",1,"DCS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"4986","2025/10/2","9-10",2,"DCS","Raptor","Falco tinnunculus","Common Kestrel"
"4987","2025/10/2","9-10",1,"DCS","Raptor","Circus sp.","Unidentified Harriers"
"4988","2025/10/2","9-10",1,"DCS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"4989","2025/10/2","10-11",2,"DCS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"4990","2025/10/2","10-11",1,"DCS","Raptor","Butastur indicus","Grey-faced Buzzard"
"4991","2025/10/2","10-11",6,"DCS","Swift","Hirundapus caudacutus","White-throated Needletail"
"4992","2025/10/2","11-12",1,"DCS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"4993","2025/10/2","11-12",1,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"4994","2025/10/2","12-13",1,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"4995","2025/10/2","13-14",1,"DCS","Raptor","Falco tinnunculus","Common Kestrel"
"4996","2025/10/2","15-16",1,"DCS","Raptor","Falco tinnunculus","Common Kestrel"
"4997","2025/10/3","Before 6",1,"DGS","Raptor","Pandion haliaetus","Osprey"
"4998","2025/10/3","6-7",3,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"4999","2025/10/3","6-7",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5000","2025/10/3","6-7",4,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5001","2025/10/3","6-7",2,"DGS","Else","Emberiza pusilla","Little Bunting"
"5002","2025/10/3","6-7",2,"DGS","Else","Oriolus chinensis","Black-naped Oriole"
"5003","2025/10/3","7-8",1,"DGS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"5004","2025/10/3","7-8",2,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5005","2025/10/3","7-8",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5006","2025/10/3","7-8",32,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5007","2025/10/3","7-8",1,"DGS","Else","Eophona migratoria","Chinese Grosbeak"
"5008","2025/10/3","8-9",1,"DGS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"5009","2025/10/3","8-9",4,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5010","2025/10/3","8-9",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5011","2025/10/3","8-9",204,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5012","2025/10/3","8-9",1,"DGS","Else","Oriolus chinensis","Black-naped Oriole"
"5013","2025/10/3","9-10",2,"DGS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"5014","2025/10/3","9-10",2,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5015","2025/10/3","9-10",36,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5016","2025/10/3","9-10",2,"DGS","Else","Eurystomus orientalis","Oriental Dollarbird"
"5017","2025/10/3","9-10",1,"DGS","Else","Anthus gustavi","Pechora Pipit"
"5018","2025/10/3","10-11",1,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"5019","2025/10/3","10-11",3,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5020","2025/10/3","10-11",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"5021","2025/10/3","10-11",3,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5022","2025/10/3","10-11",14,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5023","2025/10/3","11-12",1,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"5024","2025/10/3","11-12",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5025","2025/10/3","11-12",1,"DGS","Raptor","Falco amurensis","Amur Falcon"
"5026","2025/10/3","11-12",3,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5027","2025/10/3","11-12",3,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"5028","2025/10/3","11-12",27,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5029","2025/10/3","12-13",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5030","2025/10/3","12-13",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5031","2025/10/3","12-13",3,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5032","2025/10/3","12-13",1,"DGS","Else","Pericrocotus divaricatus","Ashy Minivet"
"5033","2025/10/3","13-14",1,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"5034","2025/10/3","13-14",2,"DGS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"5035","2025/10/3","13-14",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5036","2025/10/3","13-14",4,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5037","2025/10/3","14-15",2,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5038","2025/10/3","14-15",5,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5039","2025/10/3","14-15",6,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5040","2025/10/3","14-15",4,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5041","2025/10/3","15-16",6,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5042","2025/10/3","15-16",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"5043","2025/10/3","15-16",6,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5044","2025/10/3","15-16",30,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5045","2025/10/3","16-17",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"5046","2025/10/3","16-17",12,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5047","2025/10/3","16-17",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5048","2025/10/3","16-17",2,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5049","2025/10/3","6-7",1,"DCS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5050","2025/10/3","6-7",1,"DCS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"5051","2025/10/3","6-7",6,"DCS","Else","Ardea cinerea","Grey Heron"
"5052","2025/10/3","6-7",1,"DCS","Else","Muscicapa sibirica","Dark-sided Flycatcher"
"5053","2025/10/3","7-8",1,"DCS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5054","2025/10/3","7-8",1,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"5055","2025/10/3","7-8",23,"DCS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5056","2025/10/3","7-8",1,"DCS","Else","Ardea cinerea","Grey Heron"
"5057","2025/10/3","7-8",1,"DCS","Else","Anthus hodgsoni","Olive-backed Pipit"
"5058","2025/10/3","7-8",1,"DCS","Else","Anthus rufulus","Paddyfield Pipit"
"5059","2025/10/3","8-9",1,"DCS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"5060","2025/10/3","8-9",1,"DCS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5061","2025/10/3","8-9",1,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"5062","2025/10/3","8-9",110,"DCS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5063","2025/10/3","8-9",1,"DCS","Else","Ardea coromanda","Eastern Cattle Egret"
"5064","2025/10/3","8-9",1,"DCS","Else","Anthus hodgsoni","Olive-backed Pipit"
"5065","2025/10/3","8-9",2,"DCS","Else","Egretta garzetta","Little Egret"
"5066","2025/10/3","8-9",3,"DCS","Else","Ardea alba","Great Egret"
"5067","2025/10/3","9-10",1,"DCS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"5068","2025/10/3","9-10",1,"DCS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5069","2025/10/3","9-10",2,"DCS","Raptor","Falco tinnunculus","Common Kestrel"
"5070","2025/10/3","9-10",1,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"5071","2025/10/3","9-10",1,"DCS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"5072","2025/10/3","9-10",49,"DCS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5073","2025/10/3","9-10",1,"DCS","Else","Anas platyrhynchos","Mallard"
"5074","2025/10/3","9-10",1,"DCS","Else","Anas zonorhyncha","Chinese Spot-billed Duck"
"5075","2025/10/3","10-11",3,"DCS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5076","2025/10/3","10-11",9,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"5077","2025/10/3","10-11",9,"DCS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5078","2025/10/3","10-11",1,"DCS","Else","Muscicapa dauurica","Asian Brown Flycatcher"
"5079","2025/10/3","11-12",1,"DCS","Raptor","Tachyspiza virgata","Besra"
"5080","2025/10/3","11-12",2,"DCS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"5081","2025/10/3","12-13",1,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"5082","2025/10/3","13-14",1,"DCS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5083","2025/10/3","13-14",9,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"5084","2025/10/3","15-16",3,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"5085","2025/10/3","16-17",5,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"5086","2025/10/4","Before 6",7,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5087","2025/10/4","Before 6",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5088","2025/10/4","Before 6",2,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5089","2025/10/4","6-7",1,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5090","2025/10/4","6-7",2,"DGS","Else","Ardea cinerea","Grey Heron"
"5091","2025/10/4","7-8",4,"DGS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"5092","2025/10/4","7-8",3,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5093","2025/10/4","7-8",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"5094","2025/10/4","7-8",1,"DGS","Else","Pericrocotus divaricatus","Ashy Minivet"
"5095","2025/10/4","7-8",2,"DGS","Else","Ardea alba","Great Egret"
"5096","2025/10/4","7-8",2,"DGS","Else","Eophona migratoria","Chinese Grosbeak"
"5097","2025/10/4","7-8",32,"DGS","Else","Ardea coromanda","Eastern Cattle Egret"
"5098","2025/10/4","7-8",1,"DGS","Else","Dicrurus leucophaeus","Ashy Drongo"
"5099","2025/10/4","7-8",1,"DGS","Else","Oriolus chinensis","Black-naped Oriole"
"5100","2025/10/4","7-8",2,"DGS","Else","Dicrurus macrocercus","Black Drongo"
"5101","2025/10/4","8-9",1,"DGS","Raptor","Pandion haliaetus","Osprey"
"5102","2025/10/4","8-9",2,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"5103","2025/10/4","8-9",1,"DGS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"5104","2025/10/4","8-9",15,"DGS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"5105","2025/10/4","8-9",3,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5106","2025/10/4","8-9",8,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5107","2025/10/4","8-9",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5108","2025/10/4","8-9",1,"DGS","Swift","Aerodramus sp.","Swiftlets"
"5109","2025/10/4","8-9",2,"DGS","Else","Eurystomus orientalis","Oriental Dollarbird"
"5110","2025/10/4","8-9",1,"DGS","Else","Muscicapa griseisticta","Grey-streaked Flycatcher"
"5111","2025/10/4","9-10",1,"DGS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"5112","2025/10/4","9-10",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5113","2025/10/4","9-10",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"5114","2025/10/4","9-10",7,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5115","2025/10/4","10-11",1,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"5116","2025/10/4","10-11",7,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5117","2025/10/4","10-11",2,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5118","2025/10/4","10-11",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"5119","2025/10/4","10-11",3,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5120","2025/10/4","10-11",1,"DGS","Raptor","Falco peregrinus","Peregrine Falcon"
"5121","2025/10/4","10-11",5,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5122","2025/10/4","10-11",5,"DGS","Swift","Apus pacificus","Pacific Swift"
"5123","2025/10/4","10-11",18,"DGS","Else","Delichon dasypus/lagopodum","Asian/Siberian House Martin"
"5124","2025/10/4","10-11",7,"DGS","Else","Anas acuta","Northern Pintail"
"5125","2025/10/4","10-11",2,"DGS","Else","Phalacrocorax carbo","Great Cormorant"
"5126","2025/10/4","11-12",1,"DGS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"5127","2025/10/4","11-12",1,"DGS","Raptor","Falco sp.","Unidentified Falcons"
"5128","2025/10/4","11-12",2,"DGS","Else","Delichon dasypus/lagopodum","Asian/Siberian House Martin"
"5129","2025/10/4","13-14",1,"DGS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"5130","2025/10/4","14-15",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"5131","2025/10/4","14-15",1,"DGS","Raptor","Spilornis cheela","Crested Serpent Eagle"
"5132","2025/10/4","14-15",2,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"5133","2025/10/4","15-16",4,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5134","2025/10/4","15-16",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5135","2025/10/4","15-16",1,"DGS","Else","Oriolus chinensis","Black-naped Oriole"
"5136","2025/10/4","16-17",4,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5137","2025/10/4","After 17",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5138","2025/10/4","After 17",2,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5139","2025/10/4","7-8",1,"DCS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"5140","2025/10/4","8-9",1,"DCS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5141","2025/10/4","8-9",1,"DCS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5142","2025/10/4","8-9",1,"DCS","Raptor","Falco tinnunculus","Common Kestrel"
"5143","2025/10/4","8-9",1,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"5144","2025/10/4","9-10",2,"DCS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"5145","2025/10/4","9-10",1,"DCS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5146","2025/10/4","10-11",1,"DCS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"5147","2025/10/4","10-11",1,"DCS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5148","2025/10/4","11-12",1,"DCS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5149","2025/10/4","13-14",1,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"5150","2025/10/4","15-16",1,"DCS","Raptor","Pandion haliaetus","Osprey"
"5151","2025/10/4","16-17",3,"DCS","Raptor","Falco subbuteo","Eurasian Hobby"
"5152","2025/10/4","16-17",1,"DCS","Raptor","Elanus caeruleus","Black-winged Kite"
"5153","2025/10/5","Before 6",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5154","2025/10/5","Before 6",1,"DGS","Raptor","Elanus caeruleus","Black-winged Kite"
"5155","2025/10/5","Before 6",2,"DGS","Else","Pericrocotus divaricatus","Ashy Minivet"
"5156","2025/10/5","Before 6",2,"DGS","Else","Anthus hodgsoni","Olive-backed Pipit"
"5157","2025/10/5","6-7",3,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5158","2025/10/5","6-7",2,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5159","2025/10/5","6-7",6,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"5160","2025/10/5","6-7",2,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5161","2025/10/5","6-7",2,"DGS","Swift","Aerodramus sp.","Swiftlets"
"5162","2025/10/5","6-7",2,"DGS","Else","Ardea intermedia","Intermediate Egret"
"5163","2025/10/5","6-7",13,"DGS","Else","Spodiopsar sericeus","Red-billed Starling"
"5164","2025/10/5","6-7",1,"DGS","Else","Saxicola stejnegeri","Stejneger's Stonechat"
"5165","2025/10/5","7-8",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5166","2025/10/5","7-8",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5167","2025/10/5","7-8",5,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"5168","2025/10/5","7-8",4,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5169","2025/10/5","7-8",7,"DGS","Else","Anthus hodgsoni","Olive-backed Pipit"
"5170","2025/10/5","7-8",1,"DGS","Else","Phylloscopus inornatus","Yellow-browed Warbler"
"5171","2025/10/5","7-8",1,"DGS","Else","Ardea cinerea","Grey Heron"
"5172","2025/10/5","7-8",2,"DGS","Else","Motacilla tschutschensis","Eastern Yellow Wagtail"
"5173","2025/10/5","8-9",1,"DGS","Raptor","Pandion haliaetus","Osprey"
"5174","2025/10/5","8-9",3,"DGS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"5175","2025/10/5","8-9",2,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5176","2025/10/5","8-9",3,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5177","2025/10/5","8-9",2,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5178","2025/10/5","8-9",18,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5179","2025/10/5","8-9",1,"DGS","Swift","Aerodramus sp.","Swiftlets"
"5180","2025/10/5","8-9",1,"DGS","Else","Delichon dasypus/lagopodum","Asian/Siberian House Martin"
"5181","2025/10/5","8-9",1,"DGS","Else","Eurystomus orientalis","Oriental Dollarbird"
"5182","2025/10/5","8-9",2,"DGS","Else","Eophona migratoria","Chinese Grosbeak"
"5183","2025/10/5","9-10",3,"DGS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"5184","2025/10/5","9-10",3,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5185","2025/10/5","9-10",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5186","2025/10/5","9-10",2,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"5187","2025/10/5","9-10",1,"DGS","Raptor","Eagles (unidentified)","Unidentified Eagles"
"5188","2025/10/5","9-10",4,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5189","2025/10/5","9-10",1,"DGS","Else","Delichon dasypus/lagopodum","Asian/Siberian House Martin"
"5190","2025/10/5","9-10",2,"DGS","Else","Emberiza pusilla","Little Bunting"
"5191","2025/10/5","10-11",1,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"5192","2025/10/5","10-11",3,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5193","2025/10/5","10-11",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"5194","2025/10/5","10-11",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"5195","2025/10/5","10-11",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5196","2025/10/5","10-11",1,"DGS","Else","Delichon dasypus/lagopodum","Asian/Siberian House Martin"
"5197","2025/10/5","11-12",1,"DGS","Raptor","Pandion haliaetus","Osprey"
"5198","2025/10/5","11-12",2,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"5199","2025/10/5","11-12",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5200","2025/10/5","11-12",1,"DGS","Else","Columba janthina","Japanese Wood Pigeon"
"5201","2025/10/5","12-13",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"5202","2025/10/5","12-13",1,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5203","2025/10/5","13-14",1,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"5204","2025/10/5","13-14",4,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"5205","2025/10/5","15-16",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
